Time [s],Ship0_X [m],Ship0_Y [m],Ship0_Speed_Smoothed [m/s],Ship0_Heading_Smoothed [deg],Ship0_YawRate_Smoothed [deg/s],Ship0_Rudder_Smoothed [deg],Ship0_Thrust_Smoothed [N],Ship0_Thrust_Raw [N],Ship1_X [m],Ship1_Y [m],Ship1_Speed_Smoothed [m/s],Ship1_Heading_Smoothed [deg],Ship1_YawRate_Smoothed [deg/s],Ship1_Rudder_Smoothed [deg],Ship1_Thrust_Smoothed [N],Ship1_Thrust_Raw [N],Ship2_X [m],Ship2_Y [m],Ship2_Speed_Smoothed [m/s],Ship2_Heading_Smoothed [deg],Ship2_YawRate_Smoothed [deg/s],Ship2_Rudder_Smoothed [deg],Ship2_Thrust_Smoothed [N],Ship2_Thrust_Raw [N],Ship3_X [m],Ship3_Y [m],Ship3_Speed_Smoothed [m/s],Ship3_Heading_Smoothed [deg],Ship3_YawRate_Smoothed [deg/s],Ship3_Rudder_Smoothed [deg],Ship3_Thrust_Smoothed [N],Ship3_Thrust_Raw [N]
906.5,2686.2868950839247,1145.908624107348,2.986211175426625,11.410872497652917,-0.19881995679391423,-6.4240432887744845,8007352.249710476,13762114.753266081,1774.2338409167621,1117.9403680594942,5.593140609079954e-12,49.73714297324425,-2.361733452472469e-28,-3.0851612644931453e-19,-3.0715375420982247e-34,0.0,545.4553737607499,1209.2884153045072,3.069020425867921,-162.74643201098596,-0.12241593602170746,-3.2710415718690484,15568932.604034128,15785848.46036262,1506.82770656825,130.2518600952013,5.677540639742752,31.766511572656626,0.7686145900575081,0.012707901736117178,28756030.678243198,30192170.957308926
907.0,2686.2868950839247,1145.908624107348,2.986061604549073,11.362925016905137,-0.19862530778636456,-6.327852190273436,7433522.210587849,0.0,1774.233840916764,1117.9403680594964,5.482392279971111e-12,49.737142973244254,-2.2465503528194703e-28,-2.980064128704298e-19,-2.748427273385525e-34,0.0,543.9747558052005,1208.8351827124154,3.0692575405295592,-162.80744481914925,-0.12164528092183136,-3.245628441198122,15567096.409086607,15684559.311715817,1509.4465947722972,131.85683663996102,5.671716869061505,32.14772395007521,0.758036898485733,-0.5053265887624352,28581565.528872177,29878478.79310864
907.5,2686.2868950839247,1145.908624107348,2.9859096950140427,11.319165463822992,-0.19844510538411667,-6.232871724341146,6862932.351492385,0.0,1774.2338409167658,1117.9403680594987,5.37383774574056e-12,49.737142973244254,-2.1369847992243405e-28,-2.8745914253861016e-19,-2.4417537355391184e-34,0.0,542.4924772562115,1208.383315041403,3.0694720920703826,-162.86806726854516,-0.12087269774809446,-3.2220642192397735,15563566.395206505,15913923.090950059,1512.0570300674804,133.4831996004875,5.665597313736672,32.523607374130265,0.7473784474402567,-1.020718475169423,28410185.70734112,31414489.905976202
908.0,2686.2868950839247,1145.908624107348,2.985755801067242,11.279537417948402,-0.19827960795758698,-6.139266529030062,6300868.369462163,0.0,1774.2338409167676,1117.9403680595008,5.267433515284413e-12,49.73714297324425,-2.0327628207329432e-28,-2.769048736518629e-19,-2.1523831165335663e-34,0.0,541.0041699154023,1207.9304625475875,3.0696632697888617,-162.92829797433942,-0.12009949620598592,-3.200383352721116,15558286.954211075,16451361.521454833,1514.6592035396668,135.12148300564053,5.659188382470378,32.89412232060537,0.736648846446588,-1.5333196128740472,28243894.248896178,29934261.24806052
908.5,2686.2868950839247,1145.908624107348,2.9856002607944645,11.243952263252499,-0.19812881878279254,-6.047185856694772,5751890.921594914,0.0,1774.2338409167694,1117.9403680595028,5.163136960268243e-12,49.73714297324425,-1.9336238081122458e-28,-2.663720018785559e-19,-1.8808858455672196e-34,0.0,539.515054958232,1207.4773938031276,3.069830346848146,-162.98813641444187,-0.11932683143593985,-3.1806235677437376,15551246.358356992,15006891.435271088,1517.254836548001,136.76944085774622,5.6524976344314215,33.25923392270411,0.7258563593245039,-2.0429825086307396,28084957.658274207,31599746.702622987
909.0,2686.2868950839247,1145.908624107348,2.985443396487359,11.212291169275295,-0.19799252752794083,-5.956764277622744,5219799.373610716,0.0,1774.2338409167712,1117.9403680595049,5.060906298031531e-12,49.737142973244254,-1.8393198621914905e-28,-2.5588683965040306e-19,-1.6275714850652238e-34,0.0,538.0261730732623,1207.024898050518,3.069972693114997,-163.0475828982076,-0.1185557967030443,-3.1628171345645204,15542469.322486054,15673430.787521005,1519.8401357948535,138.4283929848077,5.645533794399475,33.61891132598512,0.7150080388826782,-2.5495676602758435,27935942.496212576,30196287.54855813
909.5,2686.2868950839247,1145.908624107348,2.985285515013134,11.184407695708149,-0.19787034807971998,-5.8681223722513085,4707697.830992725,0.0,1774.233840916773,1117.940368059507,4.960700574828897e-12,49.737142973244254,-1.7496151739851442e-28,-2.4547369530231473e-19,-1.3925214811498788e-34,0.0,536.53066341571,1206.5717682413022,3.0700897831339113,-163.10663853298433,-0.11778749313190841,-3.1469862162006583,15531996.92000327,16520139.117553188,1522.3589837868387,140.06725408011312,5.638306731038122,33.973127046222764,0.7041097693898294,-3.052944467075812,27799652.34646492,19323860.469964158
910.0,2686.2868950839247,1145.908624107348,2.985126908187432,11.160130903227756,-0.197761752757273,-5.781367410955894,4218059.173993367,0.0,1774.2338409167746,1117.940368059509,4.862479649401544e-12,49.73714297324425,-1.6642854350476052e-28,-2.351549518608679e-19,-1.1756197332383566e-34,0.0,535.0261117286183,1206.1175696172988,3.070181210607425,-163.1653051895178,-0.11702306476835521,-3.1331426505373035,15519904.08827071,16554964.036662988,1524.7842134555603,141.66784134694728,5.630827310369209,34.321856342980645,0.69316618207628,-3.5529846871794697,27678793.555996638,19380526.103506267
910.5,2686.2868950839247,1145.908624107348,2.9849678531496417,11.139268843458611,-0.19766610300635998,-5.696594020499842,3752786.7179825297,0.0,1774.2338409167762,1117.940368059511,4.766204176872499e-12,49.73714297324425,-1.583117276585254e-28,-2.2495114529822746e-19,-9.765809710925586e-35,0.0,533.5138691036718,1205.6621527974303,3.0702467185512576,-163.223585466913,-0.11626370846059944,-3.121289010606407,15506347.835851014,16337234.371561589,1527.121485550104,143.23201594468534,5.623107076728004,34.66507662104748,0.6821805322371408,-4.049554929278115,27575466.184576303,18696859.041459493
911.0,2686.2868950839247,1145.908624107348,2.984808612739953,11.1216122992522,-0.19758267670213933,-5.613884836336294,3313273.1969451327,0.0,1774.2338409167778,1117.9403680595128,4.671835592959334e-12,49.737142973244254,-1.5059077359233287e-28,-2.1488104208283721e-19,-7.94976951621685e-35,0.0,532.0062307621656,1205.2085991074948,3.0702862311134576,-163.28148265758745,-0.11551067431308067,-3.1114168808627105,15491578.205291271,14206854.17389889,1529.3883819191547,144.76887143116713,5.615157844707847,35.00276687107285,0.6711546450132743,-4.542511626099857,27490840.80404595,21223507.387064587
