Time [s],Ship0_X [m],Ship0_Y [m],Ship0_Speed_Smoothed [m/s],Ship0_Heading_Smoothed [deg],Ship0_YawRate_Smoothed [deg/s],Ship0_Rudder_Smoothed [deg],Ship0_Thrust_Smoothed [N],Ship0_Thrust_Raw [N],Ship1_X [m],Ship1_Y [m],Ship1_Speed_Smoothed [m/s],Ship1_Heading_Smoothed [deg],Ship1_YawRate_Smoothed [deg/s],Ship1_Rudder_Smoothed [deg],Ship1_Thrust_Smoothed [N],Ship1_Thrust_Raw [N],Ship2_X [m],Ship2_Y [m],Ship2_Speed_Smoothed [m/s],Ship2_Heading_Smoothed [deg],Ship2_YawRate_Smoothed [deg/s],Ship2_Rudder_Smoothed [deg],Ship2_Thrust_Smoothed [N],Ship2_Thrust_Raw [N],Ship3_X [m],Ship3_Y [m],Ship3_Speed_Smoothed [m/s],Ship3_Heading_Smoothed [deg],Ship3_YawRate_Smoothed [deg/s],Ship3_Rudder_Smoothed [deg],Ship3_Thrust_Smoothed [N],Ship3_Thrust_Raw [N]
147.5,732.3601138516678,1057.3268226093235,3.058478921042085,-20.035506775266594,-0.20331530239438772,-13.95257387602656,16515947.608503431,15756111.243575238,1571.4349897273758,747.8723407192821,3.250904784671974,67.17202893844481,-0.22511665213237306,-13.603145230263337,18010697.719355296,18223656.522655264,2269.7687693907296,1254.4204003192617,3.0994373999128304,154.48957577048716,-0.1938091827754984,-8.160110455401055,15878330.751480388,15161055.963648524,734.4201365509027,2120.148128371852,4.213875058769272,-71.86418411293542,-0.19823885081902912,-6.960060512857602,21996187.369396646,22012106.090440247
148.0,733.78289395368,1056.78297336337,3.0596070092315815,-20.137426382919255,-0.20404979792614408,-13.9422033567733,16518157.445827303,15781499.470317462,1572.1045333602412,749.401964528202,3.2494669950629635,67.05937720036276,-0.22557253183877396,-13.635336058802546,17993971.210950557,18079396.895135675,2268.4016676206575,1255.0843993170474,3.1007810961260622,154.39280579713176,-0.19337831457989302,-8.10728192602273,15888184.045193221,15785316.398077702,735.0670926060471,2118.1204534534227,4.217302291843786,-71.96318478370598,-0.1978408236727631,-6.947250590795337,22005837.4281879,22282322.634340048
148.5,735.202013548288,1056.2367631802092,3.0606759573667826,-20.239713146888214,-0.20477206136712953,-13.929313979909605,16520606.257220255,16716246.886377823,1572.7767724565467,750.9331894851524,3.2479157344200393,66.94649026167757,-0.22603537185997435,-13.667088216957682,17974630.57415098,18237453.70951094,2267.0371982788943,1255.7497928381144,3.102159802646156,154.29624998047404,-0.192934661359213,-8.0569931921647,15901851.289399015,15266025.699983174,735.7117280089083,2116.0916067508138,4.220657720528951,-72.06198058353138,-0.19743896122271934,-6.934482944871381,22014522.402758233,21496273.02606857
149.0,736.6264559568524,1055.685909945329,3.061682578339483,-20.342360044315985,-0.20548174502314645,-13.913977027099994,16523452.203541748,17578932.465358667,1573.4511917423085,752.4614956499553,3.246250814405091,66.83336406377079,-0.22650372740863847,-13.698411075680552,17952692.56646837,17534547.207919408,2265.6761103224912,1256.4164873582606,3.103571346860291,154.19991456643334,-0.19247864949954618,-8.009321450773408,15919383.671718676,15479369.92631808,736.3538447447587,2114.060122578374,4.223939515227594,-72.16057004574976,-0.1970326526170641,-6.92167306060747,22022178.168851823,22246502.22507618
149.5,738.0514396206304,1055.133220463367,3.0626236558683795,-20.445359850624033,-0.20617837193519745,-13.89627097904746,16526861.633824911,15923000.564101856,1574.1284744297302,753.9858609539841,3.2444722696809856,66.71999538553621,-0.2269762781624664,-13.72931462118667,17928178.648140773,18092559.54339275,2264.318770489744,1257.0842873196823,3.1050133936681936,154.10380576548417,-0.19201080884538427,-7.964336173234322,15940776.508501815,15238158.363512341,736.991370360456,2112.025675345144,4.227145938435929,-72.25895159455713,-0.19662132180048927,-6.908730542640672,22028732.720110666,22074210.980523027
150.0,739.4687256885395,1054.5807067414516,3.063495951020051,-20.548705097752656,-0.20686135861817723,-13.87627613862095,16531023.883777963,15614827.099020012,1574.8088191650022,755.5083791451594,3.2425803559503006,66.60638183427162,-0.22745180551529634,-13.759814280799004,17901105.573619697,17991930.427172404,2262.9665423546594,1257.7526065704271,3.1064834293379593,154.00792970155308,-0.19153173927612302,-7.9221002578972275,15965957.553113379,15106441.076986058,737.6235540394067,2109.9928714961447,4.230275341175297,-72.35712354880346,-0.19620445397367975,-6.895561799284716,22034107.564298153,21442985.557356656
150.5,740.8771772244077,1054.028344660112,3.0642961909154205,-20.65238802948139,-0.2075300292873042,-13.854073045815891,16536099.401631696,15577127.81688957,1575.492086733696,757.0309546260297,3.240575548560589,66.4925218353005,-0.2279291685556305,-13.789932272268626,17871491.955748323,18178016.408064187,2261.6187121056532,1258.4213815687106,3.1079787418487212,153.9122923638884,-0.19104208250838828,-7.882670846842638,15994772.541109355,15172035.099478662,738.2548930581444,2107.9566331241494,4.2333261560651385,-72.4550841364867,-0.1957816306048203,-6.882071494614315,22038214.398775775,22450305.73976576
151.0,742.2794132400717,1053.4749233079822,3.06502103760149,-20.75640055587521,-0.2081836138593601,-13.829745431660577,16542164.138445761,16034134.778570563,1576.1782825976825,758.5538338905328,3.2384585474191603,66.3784146214306,-0.22840729104831137,-13.819693203567434,17839372.74453298,17994624.25358323,2260.2707391741324,1259.0930489881227,3.1094964016317914,153.81689956222786,-0.19054250098006031,-7.846099316296706,16026978.688201742,15991202.206408378,738.8880035639128,2105.9091047713323,4.23629689591968,-72.5528315186963,-0.19535259333575325,-6.868157941533362,22040961.871782433,23128895.595460042
151.5,743.6781499089403,1052.91921561978,3.065667055156915,-20.860734208889543,-0.20882124083599787,-13.803384001427366,16549200.919570427,16258924.837522818,1576.8675702134133,760.074645934871,3.2362302857239573,66.26406022304661,-0.2288851468993131,-13.849120297376912,17804806.568288255,17955802.394242138,2258.92405296481,1259.767043169406,3.111033249986918,153.72175688531314,-0.19003366163517169,-7.81243122866211,16062257.563426321,15254645.461822264,739.522478277379,2103.849730702575,4.239186173919242,-72.65036382140612,-0.19491731308042712,-6.853706827924796,22042298.780354388,22859205.026859708
152.0,745.0757180475916,1052.3610730553864,3.066230687599291,-20.965380101117287,-0.2094419387113395,-13.775089217047071,16557123.718842532,16391436.663474763,1577.5596881193705,761.5945733641621,3.2338919376155113,66.14945945927813,-0.2293617309537234,-13.878235485139365,17767875.465734236,18018775.77440236,2257.582184539244,1260.442105154638,3.112585893207021,153.6268696625618,-0.1895162215498337,-7.781707736072937,16100226.440273065,15172694.604793156,740.1554200281857,2101.78484995298,4.2419927413589384,-72.74767917324651,-0.19447602598808708,-6.838587526632439,22042255.766535692,22039271.107442163
152.5,746.4807034453061,1051.7984524394255,3.0667082527992204,-21.070328889571567,-0.21004465487049795,-13.744970397647505,16565813.53522975,17590113.575522818,1578.2548206810663,763.1126906357681,3.2314449238236778,66.03461393029578,-0.22983601882031057,-13.907060419445909,17728684.243126016,17909673.104651365,2256.240109122,1261.1202664940151,3.114150694239742,153.53224292851704,-0.18899081781581348,-7.753968083387245,16140430.515465287,16107479.195427751,740.7844691873022,2099.71848666471,4.244715519202147,-72.8447757472279,-0.19402922277322335,-6.822652423268855,22040935.84232947,21981071.392641924
153.0,747.8939507885857,1051.2308673237471,3.067095957795407,-21.17557074626746,-0.2106282886128502,-13.713140067734349,16575165.537675913,17019612.79096809,1578.9532835971581,764.6272254202945,3.228890915746628,65.91952601039092,-0.23030692096340993,-13.935618680516642,17687362.50981481,17986702.69934308,2254.892081998558,1261.8033230562983,3.1157237681801018,153.4378813895617,-0.1884580696122667,-7.729250079949147,16182348.863144202,16380270.242414672,741.4081556726376,2097.65722752538,4.247353606502803,-72.94165180436765,-0.19357760464525245,-6.805738386636952,22038463.625876606,20804409.802785125
153.5,749.303726573408,1050.6604497502212,3.0673899278210928,-21.281095337198,-0.21119171608435874,-13.679710649256084,16585122.07536526,15868834.237955986,1579.6547754697958,766.1375232391983,3.226231836320671,65.80419884111282,-0.23077323428734606,-13.963941037377275,17644067.71219973,17896293.81709071,2253.5443769271296,1262.4884578036401,3.1173009914251124,153.34378939231252,-0.18791859376636813,-7.707587195504584,16225422.493404493,15103362.33908886,742.0287044035679,2095.5950341121584,4.249906267581411,-73.03830573728902,-0.1931220303235817,-6.787667864810384,22034933.47545377,22514078.922780316
154.0,750.708827989916,1050.0883542357824,3.06758622396852,-21.38689181110288,-0.2117337921465354,-13.644798435858116,16595651.369373385,16292219.34972782,1580.356344966456,767.636558627176,3.2234698532191115,65.68863632340563,-0.23123360417942793,-13.992071499506462,17598979.538073264,16767527.713707171,2252.190698555165,1263.1797514755744,3.118878018094821,153.24997089309844,-0.18737302083220692,-7.6890062479804735,16269067.86820183,17374982.4869692,742.6452730232112,2093.5320085654926,4.252372913751544,-73.13473611209429,-0.1926634674346144,-6.768248620719579,22030392.240663428,21462761.10045206
154.5,752.1087247957764,1049.5156901546648,3.0676808375187243,-21.492948799209433,-0.21225334653606617,-13.608527778734167,16606693.957924617,15646383.432199545,1581.0585892065806,769.1278641240349,3.220607359115933,65.57284310744275,-0.23168651331108098,-14.020072101287457,17552277.033169024,17901265.878190685,2250.8296580644706,1263.8781091126893,3.1204503010358016,153.15642942797155,-0.18682200018495781,-7.673529157922935,16312690.628556468,16428220.902728193,743.2581952986396,2091.4697298128676,4.2547530909692455,-73.23094170713121,-0.192202945597967,-6.747273730791847,22024851.920840558,21796784.480844095
155.0,753.5049327865403,1048.9410554618319,3.067669672298025,-21.599254426883018,-0.2127491951098369,-13.571030792133602,16618128.076847564,16441775.715403086,1581.7629869875695,770.6158022580971,3.2176469453273095,65.45682457872648,-0.23213030525760867,-14.04802524778136,17504124.405071948,17821670.106738586,2249.461737706731,1264.5826422109103,3.1220131242342464,153.063168082783,-0.18626620054913887,-7.661176125641539,16355722.259211766,16974311.92322426,743.8675010704305,2089.405745552441,4.257046470582174,-73.32692154763654,-0.191741509368126,-6.724522261587168,22018297.245646045,22038920.632680308
155.5,754.9005852072204,1048.36311671817,3.0675485288317628,-21.705796337850455,-0.21322016294721663,-13.53244771145753,16629768.060935957,16556248.109495237,1582.4692498474164,772.1002827158533,3.2145913838862246,65.3405868390271,-0.2325632380605204,-14.076033194819528,17454690.340117823,17757864.98751713,2248.0854352998695,1265.2937702190266,3.12356164338075,152.9701894629803,-0.18570631917193162,-7.651965957132978,16397647.306195552,16962385.031898614,744.4715632613093,2087.339074554846,4.259252841452121,-73.4226749356177,-0.19128017044917542,-6.699761564361008,22010692.32929426,22355170.78582503
156.0,756.2959773618949,1047.7824188760967,3.0673130974528475,-21.81256173134742,-0.21366511442536346,-13.492929356906611,16641385.110297069,16420260.251784703,1583.1772056359684,773.5813432014598,3.2114436205432777,65.22413668087441,-0.23298355366540033,-14.104216211532592,17404173.50627376,17696103.150322422,2246.7036178699814,1266.0104426079856,3.125090927214547,152.87749566293218,-0.18514310012318408,-7.645913915294957,16438008.706330696,16639847.653069519,745.0735010438451,2085.2647598403832,4.261372109350912,-73.51820147469132,-0.19081986376913573,-6.672751808277094,22002009.5736127,23078873.6410593
156.5,757.6873413501431,1047.2004284297952,3.0669589578189944,-21.919537412188976,-0.2140829960624048,-13.452637768648207,16652721.393114293,15795549.022158828,1583.8866148822856,775.0600492871133,3.2082067716031832,65.10748155456632,-0.23338955203384576,-14.132709174705065,17352809.64797493,17661778.786027182,2245.3175282820357,1266.7319304714047,3.1265959953640854,152.78508823476204,-0.18457735205653736,-7.643030121785398,16476402.256700143,16697959.463408498,745.6721807974654,2083.186625358037,4.2634043068636185,-73.61350108990504,-0.19036142742776035,-6.643249490821389,21992268.68411439,22034156.7352049
157.0,759.0843594561301,1046.6139082040731,3.066481579865854,-22.0267098533776,-0.214472892912977,-13.41174369967679,16663488.290980982,17808246.66503543,1584.5961574694722,776.5344508660539,3.2048841211677153,64.9906295269871,-0.2337796631500979,-14.161654999123371,17300866.490964998,17022653.721727435,2243.923909737792,1267.4598777398135,3.1280718511546777,152.6929681568586,-0.1840099605651231,-7.643319017617221,16512467.776067292,17373238.794429787,746.2644417730944,2081.1156947936747,4.265349602204473,-73.70857404279943,-0.18990561848755183,-6.611008329371131,21981541.075656902,20808928.598931022
157.5,760.4915585456574,1046.0216681272295,3.0658763365897066,-22.134065270460795,-0.21483409179993845,-13.370421198588753,16673389.892675646,17228664.51028702,1585.3051398559378,778.001969426608,3.2014791148494846,64.87358923189149,-0.2341525056964258,-14.191197311298223,17248625.653102186,16878326.36022551,2242.521460456388,1268.1951557657737,3.1295135162729726,152.60113580241924,-0.18344189636841465,-7.6467787472163815,16545897.798358599,17389370.991254292,746.8540986454423,2079.0492194419717,4.267208288082571,-73.80342094210859,-0.18945315919938394,-6.575777580479401,21969897.200689405,21629505.90026975
158.0,761.9046935568664,1045.4252319416607,3.0651385384803698,-22.241589706454118,-0.21516614091775987,-13.32884053776615,16682173.11896427,16920205.511643853,1586.0133443193795,779.4621660280961,3.197995345254757,64.75636981166653,-0.2345069203357,-14.221475651728117,17196352.39975148,16651311.14944996,2241.1113788464295,1268.9370728308147,3.1309160731472114,152.50959090855872,-0.18287421967757764,-7.65340052697737,16576462.93870333,17300427.18260136,747.4425938802493,2076.9783508289197,4.268980756798091,-73.89804275055647,-0.18900480078786092,-6.5372971699049,21957358.23478488,22577972.01016865
158.5,763.3235000799054,1044.8254099089397,3.0642634767378,-22.349269125784854,-0.21546889303835443,-13.287161251558617,16689646.55016741,16857682.92577196,1586.7227676322655,780.9167402364275,3.1944365314598784,64.63898085089834,-0.23484197358267664,-14.252623421454205,17144273.587065592,17258538.641322855,2239.6952309146054,1269.684968008343,3.1322747099773856,152.41833254667313,-0.18230808051528585,-7.66316826690019,16604026.219922805,17232378.68707245,748.0307700741388,2074.8988175775357,4.270667490193386,-73.99244078820712,-0.18856137578471044,-6.495293098148976,21943919.81472337,22766917.09447458
159.0,764.750221270206,1044.2196381403105,3.0632464623609215,-22.45708951541732,-0.21574252029754595,-13.245526882643436,16695667.380641762,17673813.71123409,1587.4345123678718,782.3660256247593,3.1908064999594377,64.52143230232326,-0.2351569351806305,-14.28477011357135,17092581.936093286,17140183.15566183,2238.276990193001,1270.4367922813028,3.1335847595035924,152.32735909487826,-0.1817447157016071,-7.676058284036592,16628534.319297934,16626024.627270725,748.6162137907367,2072.815411203756,4.27226907372627,-74.08661673281262,-0.18812381185942048,-6.449476399479044,21929611.460231334,21939687.02625523
159.5,766.1809307996185,1043.6073471516188,3.0620828641135334,-22.56503699111673,-0.21598749031905554,-13.204066714154743,16700144.487838319,17123118.298896026,1588.148405033364,783.8096200783093,3.1871091710632604,64.4037344059323,-0.23545124286856062,-14.318047675494785,17041458.873874325,17218778.70517112,2236.8562380385865,1271.1926811713797,3.134841726554696,152.23666821344156,-0.18118544320752425,-7.692039072667613,16649994.12852606,17132693.216125093,749.1965133021606,2070.7370015960796,4.273786212669258,-74.180572617609,-0.1876931090022963,-6.399544275816668,21914508.860333815,20914424.400742054
160.0,767.6060947994995,1042.9925423867921,3.060768141751455,-22.673097906703234,-0.21620451231378252,-13.162905457242516,16703044.899466334,15940571.441690626,1588.8622934106231,785.2473696167589,3.183348548019398,64.28589760213622,-0.23572448094110848,-14.352593902476348,16991089.546198867,16577146.568472529,2235.433874717656,1271.952272099518,3.1360413063066317,152.1462568241909,-0.18063165463796266,-7.711070946919245,16668451.754685722,16713783.941034757,749.7722958341476,2068.659663775483,4.275219728781547,-74.27431082706227,-0.18727029799577777,-6.345181812075844,21898690.10107159,22243723.3285889
160.5,769.0331871828848,1042.3750877307275,3.05929786291733,-22.78125896413084,-0.21639449226037508,-13.122168912159756,16704367.79710882,17398158.48863113,1589.5773499303054,786.680441649448,3.1795287051427947,64.16793244001235,-0.23597638770522264,-14.388549319516649,16941658.943539504,17208252.825044826,2234.012651188587,1272.7140557259277,3.1371793970328143,152.05612109491352,-0.18008480585183043,-7.73310559724504,16683979.586724948,16472103.134988377,750.3430880846718,2066.586164971405,4.276570541192772,-74.36783409116266,-0.18685639533553042,-6.286063781851312,21882197.38223682,20882141.553076636
161.0,770.4654025209013,1041.7539639977967,3.057667711561737,-22.889507322270905,-0.21655852675421824,-13.081977986881702,16704120.185466314,16870799.736848924,1590.2929936049682,788.1062993118738,3.175653774613462,64.04984948176228,-0.23620687875867252,-14.426054102460684,16893343.408986446,16407436.384556131,2232.59180661236,1273.478548600774,3.1382521067893747,151.96625642975073,-0.17954640520282455,-7.758085800422614,16696661.0240919,16803453.99239712,750.9086749609694,2064.5179428103797,4.2778396427735155,-74.46114547898968,-0.18645236352510977,-6.221856088538583,21865024.6472765,21388383.83820683
161.5,771.8986395876123,1041.1282084615195,3.0558735047996266,-22.99783070235925,-0.21669791523715953,-13.04244234871496,16702328.797076326,17114935.47764854,1591.0090243485736,789.5260524587525,3.171727931872269,63.93165920462188,-0.23641607000681217,-14.465248645754857,16846305.766311973,16876683.40332609,2231.1703369604606,1274.2468529481912,3.1392557558494194,151.87665746655034,-0.1790179989276015,-7.7859458421643435,16706580.106962636,16971574.87587135,751.4708019482537,2062.4474142147124,4.279028075802577,-74.55424839239595,-0.18605907929559484,-6.152216896392463,21847113.53008237,22439737.19846104
162.0,773.3329095983678,1040.4985094550475,3.053911215779241,-23.106217488165118,-0.21681415749969887,-13.003662667132076,16699057.34149536,16937588.148552645,1591.726371018902,790.9445786978164,3.167755381804351,63.81337190157642,-0.23660430456227768,-14.506271607547095,16800694.189561862,17000205.483854014,2229.7478257122807,1275.0187016810962,3.140186881097163,151.78731808205887,-0.17850115489163734,-7.816613023677172,16713829.203475907,16919232.04890135,752.0334712471395,2060.366639201084,4.280136920283788,-74.6471465607583,-0.18567731021542416,-6.076796558086229,21828383.38725232,23019815.151862063
162.5,774.7696490440779,1039.866335751332,3.0517769939588364,-23.214656819059478,-0.2169089428319698,-12.965732065550036,16694406.533572977,16809606.520161375,1592.4431578628191,792.3602935108062,3.16374035168094,63.69499758233001,-0.23677218776546846,-14.549250495385873,16756646.74671566,16113696.020298053,2228.324191771129,1275.7935975389926,3.141042244307496,151.69823140571987,-0.17799745029052297,-7.850008319194911,16718521.543725891,16857135.434625775,752.5938496930884,2058.2788398298867,4.281167308250069,-74.73984403779481,-0.18530769503284922,-5.995236623011477,21808798.396012068,22335432.041847408
163.0,776.2004840372038,1039.2350047554921,3.049467179460308,-23.323138674304975,-0.21698414918681513,-12.928729793322702,16688494.081734927,15232094.689767044,1593.1619401807309,793.7748201544887,3.1596870908760666,63.57654587604174,-0.23692060971108952,-14.594290538128107,16714291.772803558,17163210.32857469,2226.9003385380024,1276.5712145833984,3.1418188413872636,151.609389842695,-0.17750846573182472,-7.88604466185462,16720792.97856447,16765786.837841477,753.1458591047361,2056.195099461016,4.282120447566829,-74.83234520142918,-0.1849507110310508,-5.907173417854587,21788403.1853599,21304221.01151295
163.5,777.6275770969058,1038.6021605789701,3.0469783049867014,-23.43165394706743,-0.21704183790629902,-12.892715194863554,16681410.172076985,16800680.257176053,1593.885152994507,795.1871402161701,3.1555998738279727,63.458025937348,-0.23705072344516342,-14.641473346399334,16673750.910590189,17020222.366704248,2225.476499615824,1277.3515167248522,3.1425139099162935,151.52078510654127,-0.17703577823656205,-7.9246248020484575,16720795.821904339,16804896.718270518,753.6919496620457,2054.114419032693,4.2829976262941845,-74.92465475757832,-0.1846066327360062,-5.812246527671137,21767294.649390455,22114203.30811552
164.0,779.0547700438648,1037.9651046198098,3.0443070887952377,-23.540194506864395,-0.21708421984518264,-12.857729474890544,16673188.770151274,16782501.968925085,1594.6074742718438,796.5863765831904,3.1514830010937356,63.339446357127514,-0.23716387715203383,-14.690866634272407,16635147.915703341,15208126.395395227,2224.0531820817323,1278.1343473202974,3.1431249343649736,151.43240826175312,-0.17658094555034792,-7.9656403559893185,16718692.69669382,16719047.389220534,754.2357860517994,2052.030639140816,4.283800198168123,-75.01677774852674,-0.18427552461671778,-5.7101034908225525,21745588.586113017,22471009.390895743
164.5,780.4818531716691,1037.324863491618,3.0414504346270808,-23.648753249425123,-0.21711359922044002,-12.82380098763813,16663829.072119908,16612275.514340263,1595.3283540110137,797.9769897621027,3.1473407857130726,63.220815079333555,-0.23726154296223664,-14.742531648382979,16598586.683882644,16442466.629303863,2222.6303887719682,1278.9196067175033,3.1436496495606696,151.34424977611442,-0.17614548129933486,-8.008971418097758,16714652.769956967,16757530.912639605,754.7757453693805,2049.9445683756144,4.284529572251167,-75.1087195662102,-0.1839572887001323,-5.600399826219118,21723432.039193265,22292358.81088786
165.0,781.9078166236154,1036.6812935439723,3.0384054416876847,-23.75732413323295,-0.21713231962201668,-12.790947571210246,16653326.632638387,16700257.632528616,1596.047590839414,799.3571835512987,3.1431775223337683,63.10213932504118,-0.23734528061050975,-14.796521387333586,16564105.790690197,15256978.794071088,2221.2085387443,1279.707149988754,3.1440860429276887,151.25629958249561,-0.1757308232040348,-8.054486065951798,16708849.109331165,16670881.569655225,755.3128882031573,2047.8598878275834,4.285187212981854,-75.20048597025576,-0.18365174522917654,-5.4827990582940656,21701027.939931054,21577884.68556016
165.5,783.3326666769351,1036.034744667291,3.0351694158489817,-23.865902202340322,-0.21714272339195073,-12.75917665688452,16641680.232686939,16634440.712539697,1596.7687747996931,800.7324518922163,3.138997454052619,62.983425524668995,-0.23741672879177894,-14.85287825322588,16531661.804771071,17187555.808110695,2219.7885344902334,1280.4965458162048,3.14443235526219,151.1685471493846,-0.1753382952382918,-8.102039834714626,16701455.213994708,16567742.50252941,755.8492892220755,2045.7749907056086,4.2857746396666965,-75.29208311003285,-0.18335872762901764,-5.356969626056573,21678627.99145263,21974308.427512966
166.0,784.7569330942641,1035.3872433616448,3.0317398789827084,-23.974483595367808,-0.21714712622474924,-12.728482784531257,16628886.368652526,16170310.678600574,1597.492880463697,802.1083401912699,3.1348047524791802,62.86467925916098,-0.2374776052724276,-14.91163408282004,16501156.72655014,16538206.624576798,2218.3701185664427,1281.287738410204,3.1446870793298936,151.08098155906563,-0.1749690639067277,-8.15147530213534,16692639.6025834,16623200.907388732,756.3852331955826,2043.6849463459553,4.286293424691881,-75.38351754930906,-0.18307817328690354,-5.222577970326455,21656516.40714683,22521131.112690773
166.5,786.1811425304935,1034.737484592364,3.0281145776525276,-24.08306554090445,-0.21714780242337955,-12.69884138151186,16614928.632075902,16645814.029951943,1598.218628854305,803.4812225330559,3.13060351622233,62.745905210762245,-0.23752971443863302,-14.972807042163149,16472481.659223739,16328994.588548793,2216.953768722998,1282.0809710177928,3.1448489566564857,150.9935915919753,-0.1746240888740263,-8.202621867019676,16682561.267305965,16608748.146557838,756.9208009813588,2041.5858117752023,4.286745202534127,-75.47479629143727,-0.18281017521940085,-5.079284078807203,21635027.293065585,22939971.67128234
167.0,787.5989001828196,1034.085496493492,3.0242914896027218,-24.191646339810276,-0.2171469562413414,-12.670207632910445,16599765.036769949,15819086.12273959,1598.9471246945182,804.8539076581424,3.1263977792188284,62.62710712388794,-0.23757495792300853,-15.036396770699756,16445538.174641956,16868477.093103502,2215.5410262028736,1282.8764800001265,3.144916972927882,150.90636581539346,-0.17430406618108563,-8.255298030946081,16671369.297330018,16643311.681423472,757.4513695729055,2039.488660700561,4.2871316900762,-75.56592680239274,-0.18255497333189724,-4.926742338111065,21614576.168597426,20939795.037790835
167.5,789.0077045806968,1033.430973167753,3.020268821764492,-24.300225335179157,-0.21714666176910824,-12.64252757509606,16583315.954458684,16372374.787124246,1599.679132222647,806.2291120040168,3.122191522322153,62.50828777645259,-0.23761533752525682,-15.10238008885561,16420243.171336297,16817042.150943574,2214.13554609052,1283.6740541859442,3.1448903493311553,150.8192926742977,-0.17400936420283641,-8.309320532595672,16659204.436743837,16519546.000471115,757.9740949040296,2037.4031496995187,4.2874546936435936,-75.65691702848052,-0.18231289694884162,-4.764606489336901,21595637.9389655,20583224.2872965
168.0,790.4124465849476,1032.7733503426186,3.016044998187802,-24.408802870944946,-0.21714879951628546,-12.615753127783117,16565458.74132145,16726131.635114783,1600.4146269513933,807.6040947649432,3.117988690944975,62.38944896188205,-0.2376529424213604,-15.170707256461382,16396542.293889234,16619227.02937955,2212.738373430062,1284.4729342243538,3.1447685257547553,150.7323605819586,-0.17373996801139324,-8.364519496275511,16646198.730913881,16584754.90413094,758.4913275264543,2035.326108619194,4.287716082402728,-75.7477754051656,-0.18208429384516436,-4.59253490723006,21578668.562251873,21080958.833894894
168.5,791.8178296224954,1032.1129070865875,3.0116186503849,-24.517380240288865,-0.21715504029273713,-12.589847792292426,16546045.106147671,16860977.75267995,1601.1518551778397,808.9738430678769,3.113793213319904,62.270591481856265,-0.23768991297040526,-15.241302199992697,16374415.022035867,16039847.649160141,2211.3478088060456,1285.2720712544146,3.1445511361488645,150.6455580077221,-0.17349546517804793,-8.420750575292669,16632473.595153581,16493108.754783245,759.0029010673828,2033.2567654310528,4.287917740817845,-75.83851085323352,-0.18186947618724525,-4.4101925391394925,21564046.76239624,20785284.32006185
169.0,793.2257698965951,1031.4507089953656,3.0069886226271665,-24.62595962511058,-0.21716689380869023,-12.564778985722512,16524931.599287122,16567411.087974623,1601.8902265456404,810.338287909766,3.1096090078168563,62.15171514962372,-0.23772838560196988,-15.314066261627069,16353855.084884346,16234797.681195589,2209.961637323058,1286.0711123129463,3.144237982049912,150.55887355944998,-0.17327509804607708,-8.47789636159037,16618138.612927541,16562506.254124394,759.5098414766085,2031.1932001049506,4.288061522498888,-75.9291327583473,-0.18166868389196966,-4.21725113932399,21552066.537686467,21146462.280868668
169.5,794.6337696231275,1030.787322057639,3.002153989376621,-24.734544027855087,-0.21718578808430067,-12.540504198458764,16501991.408151157,16216158.773675539,1602.6283268595855,811.6932587196126,3.1054399760782188,62.03281880349396,-0.23777043613726273,-15.388881714761787,16334840.712870501,15476411.470165335,2208.5754503337434,1286.8703278323717,3.1438290118786254,150.47229605828798,-0.1730778746727189,-8.535857407015678,16603292.948510237,16666263.094251933,760.0133087741699,2029.1339808906453,4.288149212394532,-76.01965093000551,-0.1814820529391254,-4.013389589342106,21542947.165985636,20936149.8379642
170.0,796.042544719958,1030.1219292131757,2.997114074728256,-24.843137196967273,-0.2172131266715464,-12.516960442188234,16477102.218521856,16541462.512615412,1603.3672917968631,813.0411733193652,3.101289985583398,61.913900329872185,-0.23781803330535517,-15.465615494618001,16317310.643434763,16345711.378658332,2207.1903088083914,1287.6701645992916,3.1433243101559873,150.38581460378893,-0.17290269972590713,-8.594539886956204,16588029.170798799,16414553.698779434,760.5126448151434,2027.0789256438825,4.288182496466169,-76.11007553591973,-0.18130958074622472,-3.798293372375114,21536840.149405263,21025968.297015972
170.5,797.451499460413,1029.4537386843438,2.9918684701289426,-24.95174354722241,-0.21725029208320018,-12.494060259797122,16450133.76167959,16368378.178966042,1604.1085227946355,814.383965231891,3.097162849412873,61.79495669497592,-0.23787300800408925,-15.544123711667401,16301159.446347676,16294002.297876976,2205.807846467069,1288.4712234055949,3.142724093502227,150.29941862788687,-0.17274847894689482,-8.653848641264819,16572434.634128112,16559160.429716261,761.0075750341373,2025.0223256272204,4.288162938756241,-76.20041700791641,-0.18115107533080738,-3.5716557562509075,21533840.427442737,22121273.88397739
171.0,798.8566229441863,1028.7829629805497,2.986417050454485,-25.0603680762013,-0.21729859390582812,-12.471693904550605,16420945.86662971,16149998.37964686,1604.8525846160878,815.7272584136639,3.0930623145969,61.675983984191085,-0.23793704715092423,-15.624252810914896,16286260.146208659,16841201.38980209,2204.427068817498,1289.2735121338424,3.1420287073399638,150.2130979367259,-0.17261417601082332,-8.713686519306128,16556589.15827739,16455499.592640623,761.4985855128591,2022.9608948872503,4.288091970464631,-76.29068591563625,-0.18100608222908252,-3.3331836854663854,21534021.266549174,22209303.50763045
